input_file,angle_deg,trial,stat,channel,sample_index,rssi
deg-300-1_stat-6_rssi.txt,300,1,6,a,668,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,668,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,669,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,669,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,670,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,670,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,671,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,671,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,672,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,672,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,673,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,673,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,674,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,674,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,675,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,675,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,676,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,676,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,677,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,677,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,678,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,678,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,679,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,679,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,680,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,680,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,681,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,681,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,682,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,682,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,683,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,683,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,684,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,684,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,685,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,685,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,686,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,686,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,687,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,687,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,688,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,688,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,689,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,689,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,690,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,690,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,691,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,691,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,692,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,692,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,693,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,693,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,694,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,694,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,695,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,695,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,696,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,696,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,697,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,697,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,698,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,698,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,699,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,699,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,700,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,700,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,701,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,701,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,702,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,702,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,703,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,703,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,704,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,704,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,705,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,705,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,706,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,706,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,707,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,707,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,708,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,708,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,709,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,709,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,710,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,710,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,711,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,711,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,712,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,712,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,713,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,713,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,714,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,714,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,715,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,715,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,716,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,716,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,717,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,717,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,718,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,718,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,719,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,719,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,720,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,720,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,721,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,721,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,722,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,722,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,723,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,723,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,724,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,724,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,725,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,725,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,726,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,726,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,727,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,727,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,728,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,728,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,729,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,729,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,730,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,730,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,731,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,731,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,732,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,732,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,733,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,733,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,734,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,734,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,735,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,735,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,736,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,736,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,737,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,737,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,738,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,738,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,739,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,739,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,740,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,740,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,741,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,741,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,742,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,742,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,743,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,743,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,744,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,744,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,745,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,745,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,746,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,746,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,747,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,747,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,748,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,748,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,749,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,749,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,750,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,750,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,751,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,751,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,752,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,752,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,753,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,753,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,754,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,754,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,755,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,755,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,756,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,756,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,757,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,757,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,758,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,758,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,759,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,759,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,760,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,760,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,761,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,761,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,762,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,762,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,763,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,763,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,764,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,764,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,765,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,765,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,766,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,766,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,767,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,767,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,768,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,768,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,769,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,769,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,770,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,770,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,771,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,771,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,772,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,772,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,773,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,773,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,774,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,774,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,775,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,775,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,776,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,776,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,777,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,777,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,778,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,778,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,779,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,779,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,780,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,780,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,781,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,781,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,782,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,782,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,783,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,783,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,784,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,784,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,785,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,785,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,786,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,786,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,787,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,787,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,788,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,788,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,789,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,789,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,790,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,790,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,791,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,791,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,792,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,792,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,793,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,793,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,794,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,794,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,795,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,795,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,796,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,796,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,797,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,797,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,798,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,798,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,799,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,799,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,800,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,800,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,801,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,801,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,802,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,802,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,803,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,803,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,804,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,804,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,805,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,805,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,806,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,806,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,807,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,807,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,808,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,808,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,809,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,809,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,810,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,810,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,811,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,811,55.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,812,53.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,812,54.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,813,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,813,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,814,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,814,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,815,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,815,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,816,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,816,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,817,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,817,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,818,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,818,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,819,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,819,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,820,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,820,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,821,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,821,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,822,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,822,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,823,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,823,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,824,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,824,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,825,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,825,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,826,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,826,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,827,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,827,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,828,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,828,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,829,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,829,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,830,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,830,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,831,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,831,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,832,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,832,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,833,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,833,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,834,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,834,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,835,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,835,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,836,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,836,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,837,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,837,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,838,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,838,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,839,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,839,71.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,840,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,840,72.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,841,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,841,71.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,842,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,842,71.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,843,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,843,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,844,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,844,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,845,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,845,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,846,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,846,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,847,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,847,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,848,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,848,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,849,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,849,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,850,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,850,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,851,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,851,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,852,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,852,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,853,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,853,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,854,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,854,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,855,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,855,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,856,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,856,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,857,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,857,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,858,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,858,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,859,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,859,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,860,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,860,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,861,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,861,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,862,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,862,75.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,863,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,863,75.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,864,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,864,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,865,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,865,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,866,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,866,75.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,867,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,867,75.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,868,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,868,75.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,869,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,869,75.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,870,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,870,75.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,871,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,871,75.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,872,60.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,872,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,873,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,873,74.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,874,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,874,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,875,58.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,875,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,876,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,876,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,877,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,877,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,878,59.0
deg-300-1_stat-6_rssi.txt,300,1,6,b,878,73.0
deg-300-1_stat-6_rssi.txt,300,1,6,a,879,60.0
